#separator:Comma
#html:true
#guid column:1
#notetype:Cloze
#deck column:4
#tags column:5
#columns:GUID,Text,Back Extra,Deck,Tags
CCS21-e3597913,The deemed-retirement rule's sub-rule (2): servant is{{c1::DEEMED retired}}on due date — failure to notify{{c2::does NOT extend service}}.,<b>Rule:</b> Retirement is automatic; paper-delay can't stretch tenure.<br><br><b>Hinglish:</b> Tareekh par retired-maano; kagaz-ruka to naukri-badhi nahi.<br><br><b>Ref:</b> Rule 70(2),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_70 CCS_Pension::Rule_70 Priority::High
CCS21-aa189764,"The death-intimation rule's sub-rule (1): on death in service, HoO ascertains{{c1::gratuity / family pension / both}}; the death-intimation rule's sub-rule (2): checks{{c2::nomination}}, writes{{c3::Format 11}}to claimants for{{c4::Form 9}}death-gratuity claim.","<b>Rule:</b> Death-case opening: ascertain + nomination-check + Format-11/Form-9 gratuity track.<br><br><b>Hinglish:</b> Maut par HoO hisaab-nomination dekhe, Format 11 bheje, Form 9 mangaaye.<br><br><b>Ref:</b> Rule 71(1), 71(2); Rule 71(1); Rule 71(2)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_71 Form Format CCS_Pension::Rule_71 Priority::High
CCS21-4d82b19f,The death-intimation rule's sub-rule (3): family-pension track ={{c1::Format 12}}to claimants +{{c2::Form 10}}claim +{{c3::Format 9}}bank undertaking.,"<b>Rule:</b> 12-invites, 10-claims, 9-undertakes.<br><br><b>Hinglish:</b> Format 12 bulaava, Form 10 daava, Format 9 bank-vachan.<br><br><b>Ref:</b> Rule 71(3)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_71 Form Format CCS_Pension::Rule_71 Priority::High
CCS21-d957c397,"The death-intimation rule's sub-rule (4)(a):{{c1::pre-death licence fee WAIVED}}; second,{{c2::damages recovered EXCEPT death-month + 3 months}}; third, DoE intimation in{{c3::7 DAYS}}.","<b>Rule:</b> Death-softened dues: fee forgiven, 4-month damage holiday, 7-day DoE alert.<br><br><b>Hinglish:</b> Maut par kiraya muaaf, 4-mahine nuksan-chhoot, 7 din me DoE-khabar.<br><br><b>Ref:</b> Rule 71(4)(a), (b), (c); Rule 71(4)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_71 Timeline CCS_Pension::Rule_71 Priority::Critical
CCS21-a5d1e78b,The death-intimation rule's sub-rule (5)(6): missing servant →{{c1::the missing-persons rule's sub-rule (1) + the missing-persons rule's sub-rule (4)}}route with{{c2::police report}}in the chain.,"<b>Rule:</b> Disappearance plugs into the missing-persons rule missing-machinery.<br><br><b>Hinglish:</b> Laapata par missing-persons wala rasta + police report.<br><br><b>Ref:</b> Rule 71(5), 71(6); Rule 71(5); Rule 6; Rule 51(1); Rule 51(4); Rule 51",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_71 Missing_Person CCS_Pension::Rule_71 Priority::Medium
CCS21-c2bdc93c,"The record-verification rule's sub-rule (1)(a): verify{{c1::ENTIRE service book}}; the record-verification rule{{c2::unverified ACCEPTED as verified}}; the record-verification rule{{c3::ready-access material = power, not duty}}; the record-verification rule must be{{c4::continuous (no dismissal/removal/resignation/strike)}}.","<b>Rule:</b> Death-case verification is lenient-but-continuous.<br><br><b>Hinglish:</b> Poori book dekho; unverified maan-lo; nirantar hona chahiye.<br><br><b>Ref:</b> Rule 72(1)(a), (b); Rule 72(1); Rule 72(b)(i); Rule 72(b)(ii); Rule 72(b)(iii)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_72 CCS_Pension::Rule_72 Priority::High
CCS21-d6e2ae49,"The record-verification rule's sub-rule (2)(a): emoluments lookback ={{c1::1 YEAR}}(vs the calendar rule's 24 months); second,{{c2::EOL-case}}handling; the record-verification rule's sub-rule (3): determination in{{c3::1 MONTH}}.","<b>Rule:</b> Shorter pay-audit (1y vs 2y), 1-month finish.<br><br><b>Hinglish:</b> Maut-case me 1-saal vetan-jaanch, 1 mahine me faisla.<br><br><b>Trap:</b> 1y vs 24-month.<br><br><b>Ref:</b> Rule 72(2)(a), (b); Rule 72(3); Rule 72(2); Rule 57",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_72 Timeline Exam_Trap CCS_Pension::Rule_72 Priority::High
CCS21-c49f55e0,The FP-settlement rule's sub-rule (1): '{{c1::NO CASE should exist}}' without papers moving; the FP-settlement rule's sub-rule (2)(a): family pension (the family-pension rule's sub-rule (2)) settled within{{c2::1 MONTH}}.,"<b>Rule:</b> Zero-pendency mandate + 1-month family-pension clock.<br><br><b>Hinglish:</b> Koi file atki nahi; parivaar-pension 1 mahine me.<br><br><b>Ref:</b> Rule 73(1), 73(2)(a); Rule 73(1); Rule 50(2); Rule 73(2)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_73 Timeline CCS_Pension::Rule_73 Priority::High
CCS21-39f071f6,The payment rule's sub-rule (1): AO returns{{c1::Form payment Part II Section I within 1 MONTH}}; first proviso:{{c2::1-year emoluments}}check; second proviso:{{c3::CONTINUE provisional}}meanwhile.,<b>Rule:</b> 1-month AO audit on 1-year pay; provisional never gaps.<br><br><b>Hinglish:</b> 1 mahine me AO-jaanch (1-saal vetan); tab tak provisional jaari.<br><br><b>Ref:</b> Rule 76(1); Rule 76,CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Timeline CCS_Pension::Rule_76 Priority::High
CCS21-057bac14,"The payment rule's sub-rule (3)(e): missing servant —{{c1::THREE dates, LATEST}}(mirrors its missing-persons counterpart); the payment rule's sub-rule (3)(f):{{c2::6-month bar}}; the payment rule's sub-rule (4):{{c3::disabled child / dependent parents / disabled siblings}}enter PPO if no prior claimant.","<b>Rule:</b> Missing-date trio + bar + extended-family PPO gate.<br><br><b>Hinglish:</b> Laapata me 3-tareekh-LATEST + 6-mahine rok; divyang/mata-pita/bhai PPO me.<br><br><b>Ref:</b> Rule 76(3)(e), (f); Rule 76(4); Rule 76(3); Rule 51(1)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Missing_Person Timeline CCS_Pension::Rule_76 Priority::High
CCS21-955609a9,2022 fix: the payment rule's second sub-rule (5) was renumbered{{c1::(5A)}}by G.S.R. 770(E).,<b>Rule:</b> Pure numbering correction — duplicate split into /(5A).<br><br><b>Hinglish:</b> Do the — doosra (5A) bana.<br><br><b>Ref:</b> Rule 76(5A); G.S.R. 770(E); Rule 76; Rule 76(5),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 GSR_770_E_2022 Amendment Rule_76_Numbering_Fix CCS_Pension::Rule_76 Priority::Medium
CCS21-0aa73e8b,The death-deputation rule's sub-rule (1): Central deputation death/missing →{{c1::borrowing HoO}}; the death-deputation rule's sub-rule (2): State/foreign →{{c2::HoO or cadre authority}}— twin of the deputation-cases rule{{c3::deputation-cases}}(which is for RETIREMENT).,"<b>Rule:</b> the deputation-cases rule = retirement; the death-deputation rule = death/missing — same fork, different chapter.<br><br><b>Hinglish:</b> 64-retirement, 78-maut/laapata — kanta wahi, mauka alag.<br><br><b>Trap:</b> 64 vs 78.<br><br><b>Ref:</b> Rule 78(1), 78(2); Rule 64; Rule 78(1); Rule 78(2); Rule 78",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_78 Rule_64 Comparison Deputation CCS_Pension::Rule_78 Priority::Critical
CCS21-5286866b,The pensioner-death rule's sub-rule (1) triggers:{{c1::death/disappearance of pensioner}}OR{{c2::death/disappearance/ineligibility of family pensioner}}.,<b>Rule:</b> Chapter XII opens when the pension-recipient exits.<br><br><b>Hinglish:</b> Pension-paane wala gaya/tootta to Chapter XII khulta hai.<br><br><b>Ref:</b> Rule 79(1),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 CCS_Pension::Rule_79 Priority::High
CCS21-183a122c,"The pensioner-death rule's sub-rule (2)(a)(i): widow/widower with name IN PPO starts{{c1::day-after-death}}; second, PDA disburses within{{c2::1 MONTH}}on{{c3::Form 12 + death certificate + Format 9}}.","<b>Rule:</b> PPO-named spouses flow fast: day-after start, 1-month PDA payout.<br><br><b>Hinglish:</b> PPO me naam to agle-din se; 1 mahine me PDA dega (Form 12 + DC + Format 9).<br><br><b>Ref:</b> Rule 79(2)(a)(i), (ii); Rule 79(2)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Timeline Form Format CCS_Pension::Rule_79 Priority::Critical
CCS21-d0fcf032,The pensioner-death rule's sub-rule (2)(a)(iii) –(v):{{c1::disabled child / dependent parents / disabled siblings}}enter via{{c2::AO inclusion on HoO's written communication}}; spouse moves on{{c3::Form 8}}request.,<b>Rule:</b> Extended family needs HoO→AO writing; spouse uses Form 8.<br><br><b>Hinglish:</b> Divyang/mata-pita/bhai — HoO-likhe to AO-jode; patni Form 8 se.<br><br><b>Ref:</b> Rule 79(2)(a)(iii)-(v); Rule 79(2),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Form CCS_Pension::Rule_79 Priority::High
CCS21-14abab8b,The pensioner-death rule's sub-rule (2)(b): name NOT in PPO → HoO sanctions in{{c1::Format 13}}within{{c2::1 MONTH of Form 10}}.,"<b>Rule:</b> Unlisted claimants: Form 10 in, Format 13 out, 1-month clock.<br><br><b>Hinglish:</b> Naam nahi to Form 10 do, Format 13 lo — 1 mahine me.<br><br><b>Ref:</b> Rule 79(2)(b); Rule 79(2)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Timeline Form Format CCS_Pension::Rule_79 Priority::High
CCS21-3c53565b,"The pensioner-death rule's sub-rule (3)(i): missing pensioner/family pensioner needs{{c1::Format 12 + Form 10 + Format 8 indemnity + police report + untraced report + Format 9}}; fourth, start-date ={{c2::TWO dates (pension paid OR police report), whichever LATER}}+{{c3::6-month bar}}; sixth,{{c4::NO rejection for Form 4 absence}}.","<b>Rule:</b> 6-paper chain + 2-date-LATER + bar + no-Form-4-veto.<br><br><b>Hinglish:</b> 6 kagaz, 2-tareekh-LATER, 6-mahine rok, Form 4 ki kami par mat roko.<br><br><b>Ref:</b> Rule 79(3)(i), (iv), (vi); Rule 79(3)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Missing_Person Timeline CCS_Pension::Rule_79 Priority::Critical
CCS21-d96534b0,The pensioner-death rule's sub-rule (4): widow remarries →{{c1::minor children's guardianship}}mechanics till{{c2::age of majority}}.,<b>Rule:</b> Remarriage reroutes children's shares through guardians.<br><br><b>Hinglish:</b> Vidva ne shaadi ki to bacchon ka hissa guardian se.<br><br><b>Ref:</b> Rule 79(4),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 CCS_Pension::Rule_79 Priority::Medium
CCS21-8ac65355,The authorisation rule's sub-rule (1): AO authorises within{{c1::1 MONTH of sanction receipt}}; first proviso: delay beyond{{c2::3 MONTHS from claim}}→{{c3::interest + interest responsibility}}; second proviso: missing cases —{{c4::PPO date + 6-month bar}}.,<b>Rule:</b> 1-month AO clock; 3-month interest tripwire; missing-case PPO+bar.<br><br><b>Hinglish:</b> AO 1 mahine me; 3 mahine-ruka to byaaj; laapata me PPO+6-mahine.<br><br><b>Ref:</b> Rule 80(1); Rule 65,CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_80 Timeline Proviso CCS_Pension::Rule_80 Priority::Critical
CCS21-5f04b85c,The authorisation rule's sub-rule (2): AO→CPAO in{{c1::1 MONTH}}(+ Format 9); the authorisation rule's sub-rule (3): CPAO{{c2::Special Seal in 10 DAYS}}; the authorisation rule's sub-rule (4): PDA disburses in{{c3::15 DAYS}}.,"<b>Rule:</b> 1-month → 10-day → 15-day payment relay.<br><br><b>Hinglish:</b> AO-CPAO-PDA: 1-mahina, 10-din, 15-din — paisa ghar.<br><br><b>Ref:</b> Rule 80(2), 80(3), 80(4); Rule 80(2); Rule 80(3); Rule 80(4)",CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_80 Timeline CCS_Pension::Rule_80 Priority::Critical
CCS21-68a8b77c,"The authorisation rule's sub-rule (5): death AFTER retirement WITHOUT forms — first,{{c1::spouse, then eligible family member}}files{{c2::Form 10 + Form 4 + Format 9}}; proviso: NOBODY family-pension-eligible →{{c3::gratuity nominee files Form 6}}; third, (2024) HoO forwards{{c4::BOTH routes (Forms-set OR Form 6-A)}}.","<b>Rule:</b> Post-retirement death without papers: spouse-ladder + nominee-rescue + dual forwarding.<br><br><b>Hinglish:</b> Kagaz-bina-maut: patni→parivaar (Form 10-set); koi-haqdaar-nahi to nominee (Form 6); HoO dono raste bheje.<br><br><b>Scope:</b> Form 6 + Form-10-set are recipient-track filings, unchanged by 410(E) (whose 6-A covers the servant retirement track only).<br><br><b>Ref:</b> Rule 80(5)(a), proviso, (c); Rule 80(5)",CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_80 Form Form_6A GSR_410_E_2024 CCS_Pension::Rule_80 Priority::High
CCS21-164924ae,"The rupees-only rule: ALL pensions incl. gratuities paid in{{c1::RUPEES, in INDIA ONLY}}.","<b>Rule:</b> Currency + territory lock.<br><br><b>Hinglish:</b> Rupaye me, Bharat me hi.<br><br><b>Ref:</b> Rule 82",CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_82 CCS_Pension::Rule_82 Priority::Medium
CCS21-1e538431,The arrears rule's sub-rule (1): gratuity in{{c1::LUMP SUM}}; the arrears rule's sub-rule (2): monthly pension on{{c2::LAST working day}}— March pension on{{c3::1st working day of APRIL}}.,"<b>Rule:</b> Gratuity once; pension month-end; March spills to April-1.<br><br><b>Hinglish:</b> Gratuity ek-baari; pension mahine-aakhir; March wali April-1 ko.<br><br><b>Trap:</b> March exception.<br><br><b>Ref:</b> Rule 83(1), 83(2); Rule 83(1); Rule 83(2)",CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_83 Timeline Exam_Trap CCS_Pension::Rule_83 Priority::High
CCS21-2046fbec,The satellite-application rule's sub-rule (1):{{c1::Treasury Rules}}govern 4 payment items ('{{c2::save as otherwise provided}}' = these Rules prevail); the satellite-application rule's sub-rule (2):{{c3::CCS (Commutation) Rules 1981}}; the satellite-application rule's sub-rule (3):{{c4::Payment of Arrears of Pension (Nominations) Rules 1983}}.,"<b>Rule:</b> Treasury-default + Commutation + Arrears-nomination satellites.<br><br><b>Hinglish:</b> Khazana-niyam (yeh-niyam-upar) + commutation-1981 + baqaya-nomination-1983.<br><br><b>Ref:</b> Rule 84(1), 84(2), 84(3); Rule 84(1); Rule 84(2); Rule 84(3)",CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_84 CCS_Pension::Rule_84 Priority::High
CCS21-1a2cd815,The doubt-reference rule: interpretation doubt → refer to{{c1::DoPPW or DoPT}}.,<b>Rule:</b> Pension-vs-personnel referral by subject.<br><br><b>Hinglish:</b> Matlab-atkela to DoPPW/DoPT poochho.<br><br><b>Ref:</b> Rule 85,CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_85 CCS_Pension::Rule_85 Priority::Medium
CCS21-55ba1594,The relaxation rule relaxation needs{{c1::undue hardship + particular case + recorded-reasons order + DoPPW/DoPT concurrence}}.,"<b>Rule:</b> 4-gate mercy: hardship, specificity, reasoning, concurrence.<br><br><b>Hinglish:</b> Kathin-museebat, khaas-case, wajah-likho, DoPPW/DoPT-haan — tabhi chhoot.<br><br><b>Ref:</b> Rule 86",CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_86 CCS_Pension::Rule_86 Priority::High
CCS21-e059dc51,The repeal rule's sub-rule (1): repeals{{c1::EVERY rule/regulation/order/OM}}inconsistent (1972 Rules as example) — PARTIAL ('{{c2::in so far as}}' inconsistent).,<b>Rule:</b> Blanket-but-partial repeal: only the inconsistent sliver dies.<br><br><b>Hinglish:</b> Jo-takraaye wahi-radd (1972 samet) — 'jahaan-tak' shabd pakdo.<br><br><b>Ref:</b> Rule 87(1),CCS_Pension_Rules_2021::09_Authorization_Forms_Rules_80_to_87,CCS_Pension Rule_87 Repeal CCS_Pension::Rule_87 Priority::High
CCS21-e6aafe87,G.S.R. 770(E) dt. 07.10.2022 made which 6 changes?{{c1::the proceedings rule's sub-rule (1) substitute; the proceedings rule's sub-rule (2)(a) proviso; new appellate clause; military-counting reversal; the gratuity-nomination rule's sub-rule (5)(a) 'proviso to' deletion; (5A) renumbering}}(the family-pension rule also listed — VERIFY clause).,<b>Rule:</b> The proceedings-rewrite amendment + 5 riders; in force on publication.<br><br><b>Hinglish:</b> 2022 = proceedings-naya + 5-puche — publication se lagu.<br><br><b>Ref:</b> G.S.R. 770(E); Rule 8; Rule 8(1); Rule 8(2)(a); Rule 46(5)(a); Rule 20 Expl.1(ii); Rule 1(ii) Expl.1(ii); Rule 76; Rule 50,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 Amendment Synthesis Priority::Critical
CCS21-28aa61f7,G.S.R. 770(E): proceedings before had{{c1::President-only}}authority; AFTER has{{c2::President + Secretary + C&amp;AG}}by appointing authority.,<b>Rule:</b> Single→triple authority; UPSC-need shrinks to President-route.<br><br><b>Hinglish:</b> Pehle ek-Rashtrapati; ab teen adhikari.<br><br><b>Ref:</b> Rule 8(1) pre/post 2022; Rule 8(1),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_770_E_2022 Rule_08_1 Amendment CCS_Pension::Rule_08 Priority::Low Category::Historical CCS_Pension::Rule_08_1
CCS21-50a0dc9b,G.S.R. 770(E): military-counting before '{{c1::was NOT required to be refunded}}' → AFTER '{{c2::WAS TO BE REFUNDED}}'.,<b>Rule:</b> Refund-duty reversal for military re-employment counting.<br><br><b>Hinglish:</b> 'Wapas-nahi' ulta = 'wapas-karo'.<br><br><b>Ref:</b> Rule 20 Expl.1(ii); Rule 1(ii) Expl.1(ii),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension GSR_770_E_2022 Rule_20_Exp1_ii Reversal CCS_Pension::Rule_20 Priority::Low Category::Historical CCS_Pension::Rule_20_Exp1_ii
CCS21-f02322f7,G.S.R. 770(E): gratuity-nomination deleted the words '{{c1::proviso to}}' (drafting fix); the payment rule's duplicate (5) became{{c2::(5A)}}.,<b>Rule:</b> Two surgical corrections riding the 2022 amendment.<br><br><b>Hinglish:</b> 'Proviso-to' kata; doosra- ab (5A).<br><br><b>Ref:</b> Rule 46(5)(a); Rule 76; Rule 46(5),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension GSR_770_E_2022 Rule_46_5_a_Fix Rule_76_Numbering_Fix CCS_Pension::Rule_46 Priority::Medium CCS_Pension::Rule_46_5_a_Fix
CCS21-7bd442f0,G.S.R. 410(E) dt. 16.07.2024: core gift ={{c1::Single Pension Application Form 6-A}}; in force{{c2::after 120 days from publication}}(mid-Nov 2024 — VERIFY exact Gazette date; spec cites 16.11.2024).,<b>Rule:</b> F.No.55/13/2023-P&amp;PW(C); online-first pension filing reform.<br><br><b>Hinglish:</b> 2024 = Form-6-A wala sudhaar; 120-din baad lagu.<br><br><b>Ref:</b> G.S.R. 410(E) cl.1,CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_410_E_2024 Form_6A Amendment Timeline Priority::Critical
CCS21-ee9229a1,"G.S.R. 410(E) touched (verified):{{c1::the family-pension rule's sub-rule (15)(e); the Bhavishya rule's sub-rule (1), the Bhavishya rule's sub-rule (2); the calendar rule's sub-rule (1)(c)(iii), the calendar rule's sub-rule (2)(a), the calendar rule's sub-rule (3); the event rule's sub-rule (1), the event rule's sub-rule (2); the case-build rule's sub-rule (1); the forwarding rule's sub-rule (1)(i), the forwarding rule's sub-rule (3), the forwarding rule's sub-rule (4); the provisional-pension rule's sub-rule (6)(a); the pension-payment rule's sub-rule (4); the authorisation rule's sub-rule (5)}}+ Form 4, Form 6→6-A, Form 7 checklist, Format 10.",<b>Rule:</b> 10+ provisions repointed to Form 6-A; commutation-bar provisos in the calendar rule/58; verified cl.2–14.<br><br><b>Hinglish:</b> 2024 ne 10+ jagah Form 6-A ghusaya — poori suchi yaad rakho.<br><br><b>Ref:</b> G.S.R. 410(E) cl.2-14; Rule 50(15)(e); Rule 53(1); Rule 53(2); Rule 57(1)(c)(iii); Rule 57(2)(a); Rule 57(3); Rule 58(1); Rule 58(2); Rule 59(1); Rule 60(1)(i); Rule 60(3); Rule 60(4); Rule 62(6)(a); Rule 63(4); Rule 80(5),CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10,CCS_Pension GSR_410_E_2024 Amendment Synthesis Priority::High
