#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
"CCS21-2e7857d6","conviction route follows{{c1::the COURT judgment}}; grave-misconduct route needs{{c2::15-day (+15) show-cause notice}}+{{c3::consideration of representation}}.","<b>Rule:</b> Conviction = judgment-led; allegation = notice-led.<br><br><b>Hinglish:</b> Sazaa-faisla; aarop-notice.<br><br><b>Ref:</b> Rule 7(2), (3); Rule 7(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Procedure Bare_Text_Verified CCS_Pension::Rule_07 Priority::High","Cloze"
"CCS21-eef1299d","'pension'{{c1::INCLUDES family pension}}; 'serious crime'{{c2::incl OSA-1923 offences}}; 'grave misconduct'{{c3::incl OSA disclosures (s.5 material)}}; 'publication'/'information'{{c4::defined maximally (media + any material)}}.","<b>Rule:</b> Definitions detonate the rule's width — FP-ers answer too.<br><br><b>Hinglish:</b> Paribhasha-chaudi — parivar-samet.<br><br><b>Ref:</b> Rule 7 Explanation; Rule 7","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Definitions Bare_Text_Verified CCS_Pension::Rule_07 Priority::High","Cloze"
"CCS21-575b6b1e","provisional pension ={{c1::MAXIMUM pension on QS-to-retirement}}(pre-suspension date if suspended); runs{{c2::day-after-retirement → final orders}}.","<b>Rule:</b> Maximum (not minimum) — generosity during trial; the proceedings rule no-gratuity already carded.<br><br><b>Hinglish:</b> Asthaayi-adhiktam.<br><br><b>Ref:</b> Rule 8(4)(a), (b); Rule 8(4); Rule 8(a)-(b); Rule 8(4)(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Provisional Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-dca8aec8","provisional adjusted vs final —{{c1::NO recovery if final &lt; provisional}}(or pension reduced/withheld).","<b>Rule:</b> One-way adjustment: excess provisional is forgiven, never clawed.<br><br><b>Hinglish:</b> Zyada-asthaayi-maaf.<br><br><b>Ref:</b> Rule 8(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Provisional Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-b206005d","pecuniary-loss recovery from pension{{c1::not ordinarily &gt; ONE-THIRD}}of pension-on-retirement.","<b>Rule:</b> The ⅓ speed limit on loss-recovery.<br><br><b>Hinglish:</b> Nuksaan-teesra-hissa.<br><br><b>Ref:</b> Rule 8(6)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Recovery Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-1d279f70","President may{{c1::REVISE any order (records + UPSC: confirm/modify/set-aside/remit)}}or{{c2::REVIEW (extenuating/new material)}}; ENHANCEMENT needs{{c3::representation-opportunity + UPSC}}.","<b>Rule:</b> Revision = record-correction; review = new-circumstance; enhancement = double-gated.<br><br><b>Hinglish:</b> Punarvilokan-naam; badhotari-do-taale.<br><br><b>Ref:</b> Rule 8(7), (8); Rule 8(7)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Revision Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-1b317aad","proceedings deemed instituted on{{c1::charge-sheet / suspension / cognizance / suit-filing}}; 'misconduct' ={{c2::Conduct-Rules violation}}; guilty-grounds ={{c3::corrupt practices / any misconduct / loss-or-not}}; 'civil' ={{c4::GOVT-filed suits only}}.","<b>Rule:</b> Four definitional anchors: when, what, which-guilt, which-civil.<br><br><b>Hinglish:</b> Kab-kya-kaun-kaunsi.<br><br><b>Ref:</b> Rule 8 Explanation; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 Definitions Bare_Text_Verified CCS_Pension::Rule_08 Priority::High","Cloze"
"CCS21-955ca668","clean-record pensioners get LIBERAL grants for{{c1::directorship/consultancy}}+{{c2::science/culture/social posts}}+{{c3::responsibility posts}};{{c4::honorary = paid = self-employment}}.","<b>Rule:</b> The liberality ladder — all 7 clauses factors already carded in splits.<br><br><b>Hinglish:</b> Saaf-daman-udaar-anumati.<br><br><b>Ref:</b> Rule 9(6); Rule 9(a)-(g)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Liberal_Grant Bare_Text_Verified CCS_Pension::Rule_09 Priority::Medium","Cloze"
"CCS21-d78d583f","'commercial employment' ={{c1::company/co-op/firm/individual (trading/commercial/industrial/financial/professional) + directorship/partnership (Govt-owned bodies EXCLUDED)}}; practice-setup ={{c2::unqualified+official-knowledge / qualified+unfair-advantage / liaison work}}.","<b>Rule:</b> The definition that decides whether 's permission gate even applies.<br><br><b>Hinglish:</b> Vyavsayik-paribhasha-teen-jaal.<br><br><b>Ref:</b> Rule 9 Explanation; Rule 9; Rule 9(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Definitions Bare_Text_Verified CCS_Pension::Rule_09 Priority::High","Cloze"
"CCS21-33781407","unauthorised foreign-Govt employment ⇒{{c1::NO pension for the spell}}(+{{c2::longer if Government directs}}); second,: requests per{{c3::ToB Rules 1961 + instructions}}.","<b>Rule:</b> RESOLVES the commercial-employment-vs-foreign-government-table flag — penalty text verified; LPR-permitted continuance exempted (proviso).<br><br><b>Hinglish:</b> Videsh-bina-anumati-pension-band.<br><br><b>Ref:</b> Rule 10(1), (2); Rule 10(1); Rules 9, 10","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_10 Penalty Bare_Text_Verified CCS_Pension::Rule_10 Priority::High","Cloze"
"CCS21-93775b90","pre-2004 proper-permission entrants{{c1::KEEP AB/PSU pension + EARN Govt pension}}; combined gratuity{{c2::CAPPED at entire-service figure}}; AB/PSU{{c3::pays its own pension (no Govt liability)}}.","<b>Rule:</b> Dual-pension exception to the one-pension rule — capped gratuity, split liability.<br><br><b>Hinglish:</b> Dono-pension-chhat-seemit.<br><br><b>Ref:</b> Rule 6","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_06 Dual_Pension Bare_Text_Verified CCS_Pension::Rule_06 Priority::High","Cloze"
"CCS21-f0919532","{{c1::Head of Organisation}}decides sensitivity/domain of proposed publication.","<b>Rule:</b> Single arbiter of what counts as sensitive.<br><br><b>Hinglish:</b> Pramukh-tay-samvedansheel.<br><br><b>Ref:</b> Rule 7(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Publication Priority::Medium CCS_Pension::Rule_07","Cloze"
"CCS21-c05efd8d","'pension'{{c1::INCL family pension}}; 'grave misconduct'{{c2::INCL OSA-1923 s.5 disclosure}}; 'publication'{{c3::press/electronic/books+}}; 'information'{{c4::ANY material incl emails}}.","<b>Rule:</b> Expl all 5 clauses widen every operative word.<br><br><b>Hinglish:</b> Paribhasha-chaudi.<br><br><b>Ref:</b> Rule 7 Explanation; Rule 7; Rule 7(a)-(e)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Definitions Priority::Medium CCS_Pension::Rule_07","Cloze"
"CCS21-ce31c219","pre-2004 TEMPORARY servants retiring before substantive appointment get benefits{{c1::per 1965 Temporary Service Rules extent}}.","<b>Rule:</b> Temporary-service tail routes to the 1965 Rules.<br><br><b>Hinglish:</b> Asthaayi-chhappan-niyam.<br><br><b>Ref:</b> Rule 2 Explanation (6); Rule 2 Expl.(6); Rule 6 Expl.(6)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_02 Temporary Bare_Text_Verified Priority::Medium CCS_Pension::Rule_02","Cloze"
"CCS21-62b57161","pension/FP claims regulated by rules{{c1::IN FORCE at retirement/discharge/resignation/DEATH}}.","<b>Rule:</b> Temporal application — the exit date picks the rulebook.<br><br><b>Hinglish:</b> Nikaas-tithi-niyam-chune.<br><br><b>Ref:</b> Rule 5(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_05 Temporal Bare_Text_Verified Priority::High CCS_Pension::Rule_05","Cloze"
"CCS21-d15a14df","Which Form/Format? — the commercial-employment rule commercial-employment sanction application","<b>A:</b> Form 1<br><br><b>Hinglish:</b> Company-naukri permission = Form 1.<br><br><b>Ref:</b> Reverse lookup (Form 1 mapping); Rule 9","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-9d7342d7","Which Form/Format? — commercial-employment checklist for commercial-employment cases","<b>A:</b> Form 2<br><br><b>Hinglish:</b> Permission-file ki checklist = Form 2.<br><br><b>Ref:</b> Reverse lookup (Form 2 mapping); Rule 9(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-f3e4b8cb","Which Form/Format? — family-details record (evidentiary)","<b>A:</b> Form 4<br><br><b>Hinglish:</b> Parivaar-byaura = Form 4; na-ho to bhi daava-ruka-nahi.<br><br><b>Ref:</b> Reverse lookup (Form 4 mapping); Rule 50","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-5d0edd4d","Which Form/Format? — gratuity-nominee claim where NOBODY is family-pension-eligible (authorisation proviso)","<b>A:</b> Form 6<br><br><b>Hinglish:</b> Koi-haqdaar-nahi to nominee ka Form 6.<br><br><b>Ref:</b> Reverse lookup (Form 6 mapping); Rule 80(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Exam_Trap Priority::Medium","Basic"
"CCS21-616e757a","Which Form/Format? — 2024 Single Pension Application Form (retirement filing; 9 erstwhile forms merged)","<b>A:</b> Form 6-A<br><br><b>Hinglish:</b> Retirement ka 1-Form = 6-A (2024).<br><br><b>Ref:</b> Reverse lookup (Form 6-A mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form_6A GSR_410_E_2024 Form Priority::Medium","Basic"
"CCS21-4455f267","Which Form/Format? — pension-case summary — Part I (HoO) + Part II (AO)","<b>A:</b> Form 7<br><br><b>Hinglish:</b> Pension-file = Form 7 (HoO-I + AO-II).<br><br><b>Ref:</b> Reverse lookup (Form 7 mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-e97c08ae","Which Form/Format? — spouse request for extended-family inclusion (the pensioner-death rule's sub-rule (2)(a))","<b>A:</b> Form 8<br><br><b>Hinglish:</b> Patni ki arzi = Form 8.<br><br><b>Ref:</b> Reverse lookup (Form 8 mapping); Rule 79(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-35b12c87","Which Form/Format? — death-gratuity claim (the death-intimation rule's sub-rule (2))","<b>A:</b> Form 9<br><br><b>Hinglish:</b> Maut-gratuity daava = Form 9.<br><br><b>Ref:</b> Reverse lookup (Form 9 mapping); Rule 71(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-308131ce","Which Form/Format? — family-pension claim (the death-intimation rule's sub-rule (3)(5))","<b>A:</b> Form 10<br><br><b>Hinglish:</b> Parivaar-pension daava = Form 10.<br><br><b>Ref:</b> Reverse lookup (Form 10 mapping); Rules 71(3), 79, 80(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-c0e02bae","Which Form/Format? — death-case summary (HoO Part I → AO Part II Sec I)","<b>A:</b> Form 11<br><br><b>Hinglish:</b> Maut-file = Form 11.<br><br><b>Ref:</b> Reverse lookup (Form 11 mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-c3e97075","Which Form/Format? — pensioner-death family-pension claim at PDA (the pensioner-death rule's sub-rule (2)(a)(ii))","<b>A:</b> Form 12<br><br><b>Hinglish:</b> PDA-daava = Form 12.<br><br><b>Ref:</b> Reverse lookup (Form 12 mapping); Rule 79(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Basic"
"CCS21-c744d1f0","Which Form/Format? — the verification-timeline rule QS-verification communication","<b>A:</b> Format 4<br><br><b>Hinglish:</b> Seva-satyapan-patra = Format 4.<br><br><b>Ref:</b> Reverse lookup (Format 4 mapping); Rule 30","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::Medium","Basic"
"CCS21-c8e56d79","Which Form/Format? — Rules State-absorption/corporate-absorption relieving order on absorption","<b>A:</b> Format 5<br><br><b>Hinglish:</b> Absorption-kaaryamukti = Format 5.<br><br><b>Ref:</b> Reverse lookup (Format 5 mapping); Rule 35; Rule 36","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::Medium","Basic"
"CCS21-8c94237c","Which Form/Format? — invalid-pension medical (invalid) certificate","<b>A:</b> Format 6<br><br><b>Hinglish:</b> Invalid-praman = Format 6.<br><br><b>Ref:</b> Reverse lookup (Format 6 mapping); Rule 39(8)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::Medium","Basic"
"CCS21-98064f42","Which Form/Format? — pensioner-death indemnity bond (missing pensioner claims)","<b>A:</b> Format 8<br><br><b>Hinglish:</b> Laapata-kshatipurti-bandh = Format 8.<br><br><b>Ref:</b> Reverse lookup (Format 8 mapping); Rule 79(3)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::Medium","Basic"
"CCS21-dd864b5e","Which Form/Format? — bank undertaking","<b>A:</b> Format 9<br><br><b>Hinglish:</b> Bank-vachan = Format 9; retirement me 6-A me sama, maut me alag.<br><br><b>Ref:</b> Reverse lookup (Format 9 mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Form_6A Priority::Medium","Basic"
"CCS21-75d979e1","Which Form/Format? — HoO→AO covering/forwarding letter","<b>A:</b> Format 10<br><br><b>Hinglish:</b> Bhejne-wala-patra = Format 10.<br><br><b>Ref:</b> Reverse lookup (Format 10 mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::Medium","Basic"
"CCS21-1a8da5c5","Which Form/Format? — death-gratuity claimant invitation","<b>A:</b> Format 11<br><br><b>Hinglish:</b> 11-bulaava-gratuity, 12-bulaava-pension, 13-manzoori-pension.<br><br><b>Ref:</b> Reverse lookup (Format 11 mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::Medium","Basic"
"CCS21-30a90e03","Which Form/Format? — intimation of MARRIAGE / BIRTH of child AFTER retirement","<b>A:</b> Form 5<br><br><b>Hinglish:</b> Baad-ki-shaadi-bachcha-form-paanch.<br><br><b>Ref:</b> Reverse lookup (Form 5 mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form_05 Routing Bare_Text_Verified Priority::Medium","Basic"
"CCS21-328fac99","Which Form/Format? — assessment where proceedings were PENDING at retirement + proceedings provisional paid","<b>A:</b> Form 7-A<br><br><b>Hinglish:</b> Karyavahi-ke-baad-aakalan.<br><br><b>Ref:</b> Reverse lookup (Form 7-A mapping); Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form_7A Routing Bare_Text_Verified Priority::Medium","Basic"
"CCS21-8afe8938","Which Form/Format? — MEMORANDUM for instituting departmental proceedings AFTER retirement","<b>A:</b> Format 3<br><br><b>Hinglish:</b> Gyapan-teen; swikriti-do.<br><br><b>Ref:</b> Reverse lookup (Format 3 mapping)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format_03 Routing Bare_Text_Verified Priority::Medium","Basic"
"CCS21-03aedbd1","Rule 8 proceedings authorities after GSR 770(E) 07.10.2022 — {{c1::President}}, {{c2::Secretary}}, {{c3::CAG}} + appeal {{c4::8(6A) to President}}?","<b>Rule:</b> Amended Rule 8(1) per GSR 770(E) 07.10.2022:<br><br>• (a) President for posts appointed by President;<br><br>• (b) Secretary of Administrative Ministry/Department for posts appointed by subordinate authority;<br><br>• (c) CAG for Indian Audit & Accounts Department.<br><br>UPSC consultation ONLY when President is competent authority (Rule 8(1) proviso).<br><br>New Rule 8(6A): Appeal against order of Secretary/CAG lies to President (30 days).<br><br>Also Expl-1(ii) of Rule 20 reversed: 'was not required to be refunded' → 'was to be refunded'.<br><br><b>Hinglish:</b> President, Secretary, CAG — teen pradhikari; appeal President ko.<br><br><b>Ref:</b> Rule 8(1)(a)(b)(c), 8(6A), 8(1) proviso; GSR 770(E) dt 07.10.2022; Rule 20 Expl-1(ii)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08 GSR_770_E_2022 Authority Appeal CCS_Pension::Rule_08 Priority::Critical","Cloze"
